"ZIPCODE","Date","ZORI","State","City","date","silver"
21702,"2024.05.31",1911.65811866351,"MD","Frederick",2024-05-31,0
21702,"2024.06.30",1915.43945247365,"MD","Frederick",2024-06-30,0
21702,"2024.07.31",1929.71913609608,"MD","Frederick",2024-07-31,0
21702,"2024.08.31",1932.86253987241,"MD","Frederick",2024-08-31,0
21703,"2020.03.31",1609.42985248262,"MD","Frederick",2020-03-31,0
21703,"2020.04.30",1608.30861001544,"MD","Frederick",2020-04-30,0
21703,"2020.05.31",1632.64855376018,"MD","Frederick",2020-05-31,0
21703,"2020.06.30",1667.94699059068,"MD","Frederick",2020-06-30,0
21703,"2020.07.31",1680.69371287057,"MD","Frederick",2020-07-31,0
21703,"2020.08.31",1677.21528817347,"MD","Frederick",2020-08-31,0
21703,"2020.09.30",1669.10954598344,"MD","Frederick",2020-09-30,0
21703,"2020.10.31",1688.89448185333,"MD","Frederick",2020-10-31,0
21703,"2020.11.30",1711.20067175662,"MD","Frederick",2020-11-30,0
21703,"2020.12.31",1726.07863208575,"MD","Frederick",2020-12-31,0
21703,"2021.01.31",1725.22876242319,"MD","Frederick",2021-01-31,0
21703,"2021.02.28",1761.14317085367,"MD","Frederick",2021-02-28,0
21703,"2021.03.31",1785.51049250562,"MD","Frederick",2021-03-31,0
21703,"2021.05.31",1774.09529242049,"MD","Frederick",2021-05-31,0
21703,"2021.06.30",1789.9095212668,"MD","Frederick",2021-06-30,0
21703,"2021.07.31",1817.90445899242,"MD","Frederick",2021-07-31,0
21703,"2021.09.30",1850.02031836845,"MD","Frederick",2021-09-30,0
21703,"2021.10.31",1874.23738850058,"MD","Frederick",2021-10-31,0
21703,"2021.11.30",1890.33945771005,"MD","Frederick",2021-11-30,0
21703,"2021.12.31",1896.56424322412,"MD","Frederick",2021-12-31,0
21703,"2022.01.31",1919.73485290648,"MD","Frederick",2022-01-31,0
21703,"2022.02.28",1945.45835509057,"MD","Frederick",2022-02-28,0
21703,"2022.03.31",1996.60038766432,"MD","Frederick",2022-03-31,0
21703,"2022.04.30",2010.72041283396,"MD","Frederick",2022-04-30,0
21703,"2022.05.31",2051.85092309907,"MD","Frederick",2022-05-31,0
21703,"2022.06.30",2055.97541521884,"MD","Frederick",2022-06-30,0
21703,"2022.07.31",2095.51056145347,"MD","Frederick",2022-07-31,0
21703,"2022.08.31",2080.25719055756,"MD","Frederick",2022-08-31,0
21703,"2022.09.30",2090.26071044045,"MD","Frederick",2022-09-30,0
21703,"2022.10.31",2052.67435483434,"MD","Frederick",2022-10-31,0
21703,"2022.11.30",2024.31295686673,"MD","Frederick",2022-11-30,0
21703,"2022.12.31",2032.20158381316,"MD","Frederick",2022-12-31,0
21703,"2023.01.31",2062.28028747694,"MD","Frederick",2023-01-31,0
21703,"2023.02.28",2077.28375868764,"MD","Frederick",2023-02-28,0
21703,"2023.03.31",2109.73967521496,"MD","Frederick",2023-03-31,0
21703,"2023.04.30",2109.55696038869,"MD","Frederick",2023-04-30,0
21703,"2023.05.31",2162.20546856739,"MD","Frederick",2023-05-31,0
21703,"2023.06.30",2145.47089673016,"MD","Frederick",2023-06-30,0
21703,"2023.07.31",2168.73452601663,"MD","Frederick",2023-07-31,0
21703,"2023.08.31",2172.42335527477,"MD","Frederick",2023-08-31,0
21703,"2023.09.30",2190.53146628851,"MD","Frederick",2023-09-30,0
21703,"2023.10.31",2233.61919094288,"MD","Frederick",2023-10-31,0
21703,"2023.11.30",2235.99252563159,"MD","Frederick",2023-11-30,0
21703,"2023.12.31",2242.05037758393,"MD","Frederick",2023-12-31,0
21703,"2024.01.31",2207.12831157709,"MD","Frederick",2024-01-31,0
21703,"2024.02.29",2199.8737389422,"MD","Frederick",2024-02-29,0
21703,"2024.03.31",2210.40232720153,"MD","Frederick",2024-03-31,0
21703,"2024.04.30",2222.36227298726,"MD","Frederick",2024-04-30,0
21703,"2024.05.31",2239.22073842427,"MD","Frederick",2024-05-31,0
21703,"2024.06.30",2275.59014414205,"MD","Frederick",2024-06-30,0
21703,"2024.07.31",2297.22773581126,"MD","Frederick",2024-07-31,0
21703,"2024.08.31",2333.63468013468,"MD","Frederick",2024-08-31,0
21704,"2023.11.30",2526.366876449,"MD","Frederick",2023-11-30,0
21704,"2023.12.31",2520.34228837384,"MD","Frederick",2023-12-31,0
21704,"2024.01.31",2576.50485766761,"MD","Frederick",2024-01-31,0
21704,"2024.02.29",2695.15851765434,"MD","Frederick",2024-02-29,0
21704,"2024.03.31",2728.25111861403,"MD","Frederick",2024-03-31,0
21704,"2024.04.30",2710.61364567316,"MD","Frederick",2024-04-30,0
21704,"2024.05.31",2689.74107560963,"MD","Frederick",2024-05-31,0
21704,"2024.06.30",2646.88568545565,"MD","Frederick",2024-06-30,0
21704,"2024.07.31",2645.95673670314,"MD","Frederick",2024-07-31,0
21704,"2024.08.31",2661.55833333333,"MD","Frederick",2024-08-31,0
21769,"2024.08.31",2450,"MD","Middletown",2024-08-31,0
22003,"2017.03.31",1784.84786219109,"VA","Annandale",2017-03-31,0
22003,"2017.04.30",1829.78960514134,"VA","Annandale",2017-04-30,0
22003,"2017.05.31",1829.39680692646,"VA","Annandale",2017-05-31,0
22003,"2017.06.30",1852.11682574119,"VA","Annandale",2017-06-30,0
22003,"2017.07.31",1841.95193599303,"VA","Annandale",2017-07-31,0
22003,"2017.08.31",1838.83245218844,"VA","Annandale",2017-08-31,0
22003,"2017.09.30",1825.23065145495,"VA","Annandale",2017-09-30,0
22003,"2017.10.31",1805.20934566141,"VA","Annandale",2017-10-31,0
22003,"2017.11.30",1808.70664764303,"VA","Annandale",2017-11-30,0
22003,"2017.12.31",1800.60172301824,"VA","Annandale",2017-12-31,0
22003,"2018.01.31",1809.84455378774,"VA","Annandale",2018-01-31,0
22003,"2018.02.28",1817.65708830056,"VA","Annandale",2018-02-28,0
22003,"2018.03.31",1833.65581956201,"VA","Annandale",2018-03-31,0
22003,"2018.04.30",1832.64171792626,"VA","Annandale",2018-04-30,0
22003,"2018.05.31",1840.66959469434,"VA","Annandale",2018-05-31,0
22003,"2018.06.30",1845.38970850834,"VA","Annandale",2018-06-30,0
22003,"2018.07.31",1865.93997415248,"VA","Annandale",2018-07-31,0
22003,"2018.08.31",1867.35344548016,"VA","Annandale",2018-08-31,0
22003,"2018.09.30",1856.45935603747,"VA","Annandale",2018-09-30,0
22003,"2018.10.31",1824.54345192842,"VA","Annandale",2018-10-31,0
22003,"2018.11.30",1807.02899611397,"VA","Annandale",2018-11-30,0
22003,"2018.12.31",1813.17387988868,"VA","Annandale",2018-12-31,0
22003,"2019.01.31",1818.16972489366,"VA","Annandale",2019-01-31,0
22003,"2019.02.28",1836.39223104952,"VA","Annandale",2019-02-28,0
22003,"2019.03.31",1873.67099267835,"VA","Annandale",2019-03-31,0
22003,"2019.04.30",1912.50186985293,"VA","Annandale",2019-04-30,0
22003,"2019.05.31",1927.17138561929,"VA","Annandale",2019-05-31,0
22003,"2019.06.30",1911.1250612978,"VA","Annandale",2019-06-30,0
22003,"2019.07.31",1935.75271359909,"VA","Annandale",2019-07-31,0
22003,"2019.08.31",1933.51606561211,"VA","Annandale",2019-08-31,0
22003,"2019.09.30",1920.04010192484,"VA","Annandale",2019-09-30,0
22003,"2019.10.31",1876.95955066533,"VA","Annandale",2019-10-31,0
22003,"2019.11.30",1883.42075279104,"VA","Annandale",2019-11-30,0
22003,"2019.12.31",1901.85377762186,"VA","Annandale",2019-12-31,0
22003,"2020.01.31",1914.33915647179,"VA","Annandale",2020-01-31,0
22003,"2020.02.29",1917.12135407949,"VA","Annandale",2020-02-29,0
22003,"2020.03.31",1912.92361524409,"VA","Annandale",2020-03-31,0
22003,"2020.04.30",1917.54269160825,"VA","Annandale",2020-04-30,0
22003,"2020.05.31",1912.52329533297,"VA","Annandale",2020-05-31,0
22003,"2020.06.30",1921.57709891893,"VA","Annandale",2020-06-30,0
22003,"2020.07.31",1925.16292741367,"VA","Annandale",2020-07-31,0
22003,"2020.08.31",1908.89689422119,"VA","Annandale",2020-08-31,0
22003,"2020.09.30",1884.84134202418,"VA","Annandale",2020-09-30,0
22003,"2020.10.31",1870.35671647774,"VA","Annandale",2020-10-31,0
22003,"2020.11.30",1854.30762018433,"VA","Annandale",2020-11-30,0
22003,"2020.12.31",1874.2767702166,"VA","Annandale",2020-12-31,0
22003,"2021.01.31",1880.3016743626,"VA","Annandale",2021-01-31,0
22003,"2021.02.28",1898.66737049773,"VA","Annandale",2021-02-28,0
22003,"2021.03.31",1883.97753448851,"VA","Annandale",2021-03-31,0
22003,"2021.04.30",1909.41378723996,"VA","Annandale",2021-04-30,0
22003,"2021.05.31",1926.55670365183,"VA","Annandale",2021-05-31,0
22003,"2021.06.30",1949.14929213499,"VA","Annandale",2021-06-30,0
22003,"2021.07.31",1956.71820723469,"VA","Annandale",2021-07-31,0
22003,"2021.08.31",1961.66241138108,"VA","Annandale",2021-08-31,0
22003,"2021.09.30",2019.51331347797,"VA","Annandale",2021-09-30,0
22003,"2021.10.31",2037.7131312139,"VA","Annandale",2021-10-31,0
22003,"2021.11.30",2082.69664924212,"VA","Annandale",2021-11-30,0
22003,"2021.12.31",2046.89861299867,"VA","Annandale",2021-12-31,0
22003,"2022.01.31",2010.22118968967,"VA","Annandale",2022-01-31,0
22003,"2022.02.28",2000.22300158478,"VA","Annandale",2022-02-28,0
22003,"2022.03.31",2015.88367560613,"VA","Annandale",2022-03-31,0
22003,"2022.04.30",2119.99140056724,"VA","Annandale",2022-04-30,0
22003,"2022.05.31",2178.91737729538,"VA","Annandale",2022-05-31,0
22003,"2022.06.30",2224.74880599827,"VA","Annandale",2022-06-30,0
22003,"2022.07.31",2202.06856523719,"VA","Annandale",2022-07-31,0
22003,"2022.08.31",2196.35818612872,"VA","Annandale",2022-08-31,0
22003,"2022.09.30",2185.12650860606,"VA","Annandale",2022-09-30,0
22003,"2022.10.31",2181.1117501027,"VA","Annandale",2022-10-31,0
22003,"2022.11.30",2169.46650399257,"VA","Annandale",2022-11-30,0
22003,"2022.12.31",2249.42084555209,"VA","Annandale",2022-12-31,0
22003,"2023.01.31",2312.78169997271,"VA","Annandale",2023-01-31,0
22003,"2023.02.28",2394.92483594334,"VA","Annandale",2023-02-28,0
22003,"2023.03.31",2383.80101667169,"VA","Annandale",2023-03-31,0
22003,"2023.04.30",2398.04467155272,"VA","Annandale",2023-04-30,0
22003,"2023.05.31",2378.06799231419,"VA","Annandale",2023-05-31,0
22003,"2023.06.30",2362.7107247103,"VA","Annandale",2023-06-30,0
22003,"2023.07.31",2365.57981944481,"VA","Annandale",2023-07-31,0
22003,"2023.08.31",2380.24130359334,"VA","Annandale",2023-08-31,0
22003,"2023.09.30",2455.98786055903,"VA","Annandale",2023-09-30,0
22003,"2023.10.31",2475.86332516768,"VA","Annandale",2023-10-31,0
22003,"2023.11.30",2494.39428958712,"VA","Annandale",2023-11-30,0
22003,"2023.12.31",2492.56898257917,"VA","Annandale",2023-12-31,0
22003,"2024.01.31",2466.18765277053,"VA","Annandale",2024-01-31,0
22003,"2024.02.29",2472.03723652473,"VA","Annandale",2024-02-29,0
22003,"2024.03.31",2465.49705663478,"VA","Annandale",2024-03-31,0
22003,"2024.04.30",2515.72267289757,"VA","Annandale",2024-04-30,0
22003,"2024.05.31",2524.28277679132,"VA","Annandale",2024-05-31,0
22003,"2024.06.30",2516.85271650963,"VA","Annandale",2024-06-30,0
22003,"2024.07.31",2524.47261434908,"VA","Annandale",2024-07-31,0
22003,"2024.08.31",2530.41025641026,"VA","Annandale",2024-08-31,0
22015,"2023.10.31",2734.62927049123,"VA","Burke",2023-10-31,0
22015,"2023.11.30",2792.26284136932,"VA","Burke",2023-11-30,0
22015,"2023.12.31",2796.35760426153,"VA","Burke",2023-12-31,0
22015,"2024.01.31",2895.52551844463,"VA","Burke",2024-01-31,0
22015,"2024.02.29",2869.23857522048,"VA","Burke",2024-02-29,0
22015,"2024.03.31",2818.12674474103,"VA","Burke",2024-03-31,0
22015,"2024.04.30",2799.7586860426,"VA","Burke",2024-04-30,0
22015,"2024.05.31",2823.97101953487,"VA","Burke",2024-05-31,0
22015,"2024.06.30",2890.9039827017,"VA","Burke",2024-06-30,0
22015,"2024.07.31",2907.72845118804,"VA","Burke",2024-07-31,0
22015,"2024.08.31",2928.92929292929,"VA","Burke",2024-08-31,0
22015,"2023.01.31",2451.71238571204,"VA","Burke",2023-01-31,0
22015,"2023.02.28",2511.06880230694,"VA","Burke",2023-02-28,0
22015,"2023.03.31",2543.06959984705,"VA","Burke",2023-03-31,0
22015,"2023.04.30",2648.95034458912,"VA","Burke",2023-04-30,0
22015,"2023.05.31",2641.75778220469,"VA","Burke",2023-05-31,0
22015,"2023.06.30",2663.09003834637,"VA","Burke",2023-06-30,0
22015,"2023.07.31",2698.6602056941,"VA","Burke",2023-07-31,0
22015,"2023.08.31",2697.84093486914,"VA","Burke",2023-08-31,0
22015,"2023.09.30",2750.18149729849,"VA","Burke",2023-09-30,0
22025,"2024.08.31",2883.33333333333,"VA","Dumfries",2024-08-31,0
22026,"2024.04.30",2985.90636843293,"VA","Dumfries",2024-04-30,0
22026,"2024.05.31",3034.31467898327,"VA","Dumfries",2024-05-31,0
22026,"2024.06.30",3071.80266122517,"VA","Dumfries",2024-06-30,0
22026,"2024.07.31",3108.88319121717,"VA","Dumfries",2024-07-31,0
22026,"2024.08.31",3093.61111111111,"VA","Dumfries",2024-08-31,0
22026,"2024.01.31",2932.48231568957,"VA","Dumfries",2024-01-31,0
22026,"2024.02.29",2944.29145168954,"VA","Dumfries",2024-02-29,0
22026,"2024.03.31",2935.41032958726,"VA","Dumfries",2024-03-31,0
22030,"2021.03.31",1885.20418028957,"VA","Fairfax",2021-03-31,0
22030,"2021.04.30",1919.90545314321,"VA","Fairfax",2021-04-30,0
22030,"2021.05.31",1965.86919950459,"VA","Fairfax",2021-05-31,0
22030,"2021.06.30",2009.86617294492,"VA","Fairfax",2021-06-30,0
22030,"2021.07.31",2050.55932994669,"VA","Fairfax",2021-07-31,0
22030,"2021.08.31",2089.05531406746,"VA","Fairfax",2021-08-31,0
22030,"2021.09.30",2091.37733664133,"VA","Fairfax",2021-09-30,0
22030,"2021.10.31",2081.798053613,"VA","Fairfax",2021-10-31,0
22030,"2021.11.30",2067.34893855246,"VA","Fairfax",2021-11-30,0
22030,"2021.12.31",2071.1273102583,"VA","Fairfax",2021-12-31,0
22030,"2022.01.31",2084.616148254,"VA","Fairfax",2022-01-31,0
22030,"2022.02.28",2110.75384724664,"VA","Fairfax",2022-02-28,0
22030,"2022.03.31",2131.30901339253,"VA","Fairfax",2022-03-31,0
22030,"2022.04.30",2146.38774547388,"VA","Fairfax",2022-04-30,0
22030,"2022.05.31",2187.7835185707,"VA","Fairfax",2022-05-31,0
22030,"2022.06.30",2225.78019682291,"VA","Fairfax",2022-06-30,0
22030,"2022.07.31",2270.41056789692,"VA","Fairfax",2022-07-31,0
22030,"2022.08.31",2257.30589409563,"VA","Fairfax",2022-08-31,0
22030,"2022.09.30",2236.09323723459,"VA","Fairfax",2022-09-30,0
22030,"2022.10.31",2214.34615022071,"VA","Fairfax",2022-10-31,0
22030,"2022.11.30",2195.48491705166,"VA","Fairfax",2022-11-30,0
22030,"2022.12.31",2184.51301120474,"VA","Fairfax",2022-12-31,0
22030,"2023.01.31",2187.24458206769,"VA","Fairfax",2023-01-31,0
22030,"2023.02.28",2198.06055240546,"VA","Fairfax",2023-02-28,0
22030,"2023.03.31",2232.26992951578,"VA","Fairfax",2023-03-31,0
22030,"2023.04.30",2238.6772337577,"VA","Fairfax",2023-04-30,0
22030,"2023.05.31",2272.42102089141,"VA","Fairfax",2023-05-31,0
22030,"2023.06.30",2298.85528468506,"VA","Fairfax",2023-06-30,0
22030,"2023.07.31",2316.10951913284,"VA","Fairfax",2023-07-31,0
22030,"2023.08.31",2307.14336437477,"VA","Fairfax",2023-08-31,0
22030,"2023.09.30",2298.37877315282,"VA","Fairfax",2023-09-30,0
22030,"2023.10.31",2288.95063441723,"VA","Fairfax",2023-10-31,0
22030,"2023.11.30",2285.63653072474,"VA","Fairfax",2023-11-30,0
22030,"2023.12.31",2297.48713651064,"VA","Fairfax",2023-12-31,0
22030,"2024.01.31",2305.39015713881,"VA","Fairfax",2024-01-31,0
22030,"2024.02.29",2315.91644627348,"VA","Fairfax",2024-02-29,0
22030,"2024.03.31",2345.11913910851,"VA","Fairfax",2024-03-31,0
22030,"2024.04.30",2386.30225264048,"VA","Fairfax",2024-04-30,0
22030,"2024.05.31",2442.55837286789,"VA","Fairfax",2024-05-31,0
22030,"2024.06.30",2468.42578395778,"VA","Fairfax",2024-06-30,0
22030,"2024.07.31",2501.33019675019,"VA","Fairfax",2024-07-31,0
22030,"2024.08.31",2486.63215488215,"VA","Fairfax",2024-08-31,0
22030,"2018.01.31",1842.58333677522,"VA","Fairfax",2018-01-31,0
22030,"2018.02.28",1847.8285382841,"VA","Fairfax",2018-02-28,0
22030,"2018.03.31",1848.4110277512,"VA","Fairfax",2018-03-31,0
22030,"2018.04.30",1856.51486298862,"VA","Fairfax",2018-04-30,0
22030,"2018.05.31",1868.58367247408,"VA","Fairfax",2018-05-31,0
22030,"2018.06.30",1875.38444518068,"VA","Fairfax",2018-06-30,0
22030,"2018.07.31",1878.94252881435,"VA","Fairfax",2018-07-31,0
22030,"2018.08.31",1859.61425594556,"VA","Fairfax",2018-08-31,0
22030,"2018.09.30",1842.77904036445,"VA","Fairfax",2018-09-30,0
22030,"2018.10.31",1844.28785386319,"VA","Fairfax",2018-10-31,0
22030,"2018.11.30",1861.71171225993,"VA","Fairfax",2018-11-30,0
22030,"2018.12.31",1859.36511776935,"VA","Fairfax",2018-12-31,0
22030,"2019.01.31",1854.59627442126,"VA","Fairfax",2019-01-31,0
22030,"2019.02.28",1857.20818554724,"VA","Fairfax",2019-02-28,0
22030,"2019.03.31",1890.3664287555,"VA","Fairfax",2019-03-31,0
22030,"2019.04.30",1917.65771637154,"VA","Fairfax",2019-04-30,0
22030,"2019.05.31",1926.88396019929,"VA","Fairfax",2019-05-31,0
22030,"2019.06.30",1928.10728626474,"VA","Fairfax",2019-06-30,0
22030,"2019.07.31",1922.03459998833,"VA","Fairfax",2019-07-31,0
22030,"2019.08.31",1927.66001483795,"VA","Fairfax",2019-08-31,0
22030,"2019.09.30",1918.90303353623,"VA","Fairfax",2019-09-30,0
22030,"2019.10.31",1912.469608517,"VA","Fairfax",2019-10-31,0
22030,"2019.11.30",1897.86919958702,"VA","Fairfax",2019-11-30,0
22030,"2019.12.31",1902.46530079835,"VA","Fairfax",2019-12-31,0
22030,"2020.01.31",1914.35726159682,"VA","Fairfax",2020-01-31,0
22030,"2020.02.29",1931.88626005686,"VA","Fairfax",2020-02-29,0
22030,"2020.03.31",1951.10841092664,"VA","Fairfax",2020-03-31,0
22030,"2020.04.30",1943.44128421715,"VA","Fairfax",2020-04-30,0
22030,"2020.05.31",1940.56489717538,"VA","Fairfax",2020-05-31,0
22030,"2020.06.30",1931.02223230092,"VA","Fairfax",2020-06-30,0
22030,"2020.07.31",1924.54469862776,"VA","Fairfax",2020-07-31,0
22030,"2020.08.31",1919.64339242918,"VA","Fairfax",2020-08-31,0
22030,"2020.09.30",1896.47434215152,"VA","Fairfax",2020-09-30,0
22030,"2020.10.31",1890.88325584169,"VA","Fairfax",2020-10-31,0
22030,"2020.11.30",1863.69754223951,"VA","Fairfax",2020-11-30,0
22030,"2020.12.31",1876.20584633389,"VA","Fairfax",2020-12-31,0
22030,"2021.01.31",1870.20658322499,"VA","Fairfax",2021-01-31,0
22030,"2021.02.28",1879.11395590947,"VA","Fairfax",2021-02-28,0
22031,"2016.01.31",1755.85287971032,"VA","Fairfax",2016-01-31,0
22031,"2016.02.29",1757.71224987523,"VA","Fairfax",2016-02-29,0
22031,"2016.03.31",1764.50877071984,"VA","Fairfax",2016-03-31,0
22031,"2016.04.30",1778.49930195924,"VA","Fairfax",2016-04-30,0
22031,"2016.05.31",1807.51344617503,"VA","Fairfax",2016-05-31,0
22031,"2016.06.30",1822.71833479183,"VA","Fairfax",2016-06-30,0
22031,"2016.07.31",1820.82825261381,"VA","Fairfax",2016-07-31,0
22031,"2016.08.31",1822.79105881645,"VA","Fairfax",2016-08-31,0
22031,"2016.09.30",1804.0460645423,"VA","Fairfax",2016-09-30,0
22031,"2016.10.31",1828.20363425965,"VA","Fairfax",2016-10-31,0
22031,"2016.11.30",1816.30877292743,"VA","Fairfax",2016-11-30,0
22031,"2016.12.31",1811.82032315795,"VA","Fairfax",2016-12-31,0
22031,"2017.01.31",1798.30633338539,"VA","Fairfax",2017-01-31,0
22031,"2017.02.28",1816.70328929855,"VA","Fairfax",2017-02-28,0
22031,"2017.03.31",1828.1584866285,"VA","Fairfax",2017-03-31,0
22031,"2017.04.30",1839.79414576416,"VA","Fairfax",2017-04-30,0
22031,"2017.05.31",1836.11436402207,"VA","Fairfax",2017-05-31,0
22031,"2017.06.30",1854.93417551188,"VA","Fairfax",2017-06-30,0
22031,"2017.07.31",1855.89408435356,"VA","Fairfax",2017-07-31,0
22031,"2017.08.31",1860.40413750962,"VA","Fairfax",2017-08-31,0
22031,"2017.09.30",1841.16833312799,"VA","Fairfax",2017-09-30,0
22031,"2017.10.31",1829.65173256579,"VA","Fairfax",2017-10-31,0
22031,"2017.11.30",1815.4023921035,"VA","Fairfax",2017-11-30,0
22031,"2017.12.31",1797.8987449609,"VA","Fairfax",2017-12-31,0
22031,"2018.01.31",1812.34218151303,"VA","Fairfax",2018-01-31,0
22031,"2018.02.28",1833.48365385524,"VA","Fairfax",2018-02-28,0
22031,"2018.03.31",1866.23577541009,"VA","Fairfax",2018-03-31,0
22031,"2018.04.30",1883.50604015099,"VA","Fairfax",2018-04-30,0
22031,"2018.05.31",1887.72541505161,"VA","Fairfax",2018-05-31,0
22031,"2018.06.30",1899.02447523084,"VA","Fairfax",2018-06-30,0
22031,"2018.07.31",1900.15777721191,"VA","Fairfax",2018-07-31,0
22031,"2018.08.31",1909.11552004453,"VA","Fairfax",2018-08-31,0
22031,"2018.09.30",1892.75561325445,"VA","Fairfax",2018-09-30,0
22031,"2018.10.31",1888.8901063207,"VA","Fairfax",2018-10-31,0
22031,"2018.11.30",1915.0073710595,"VA","Fairfax",2018-11-30,0
22031,"2018.12.31",1922.72568887978,"VA","Fairfax",2018-12-31,0
22031,"2019.01.31",1910.30998951528,"VA","Fairfax",2019-01-31,0
22031,"2019.02.28",1885.0969473033,"VA","Fairfax",2019-02-28,0
22031,"2019.03.31",1907.00813353142,"VA","Fairfax",2019-03-31,0
22031,"2019.04.30",1938.6400472006,"VA","Fairfax",2019-04-30,0
22031,"2019.05.31",1954.62524168489,"VA","Fairfax",2019-05-31,0
22031,"2019.06.30",1969.05238747485,"VA","Fairfax",2019-06-30,0
22031,"2019.07.31",1967.80380932164,"VA","Fairfax",2019-07-31,0
22031,"2019.08.31",1960.03421673855,"VA","Fairfax",2019-08-31,0
22031,"2019.09.30",1961.09563802349,"VA","Fairfax",2019-09-30,0
22031,"2019.10.31",1955.40062881953,"VA","Fairfax",2019-10-31,0
22031,"2019.11.30",1969.0808106647,"VA","Fairfax",2019-11-30,0
22031,"2019.12.31",1954.13146305599,"VA","Fairfax",2019-12-31,0
22031,"2020.01.31",1974.79660650593,"VA","Fairfax",2020-01-31,0
22031,"2020.02.29",1961.82422723824,"VA","Fairfax",2020-02-29,0
22031,"2020.03.31",1984.29066736023,"VA","Fairfax",2020-03-31,0
22031,"2020.04.30",1978.31162531812,"VA","Fairfax",2020-04-30,0
22031,"2020.05.31",1969.53695110198,"VA","Fairfax",2020-05-31,0
22031,"2020.06.30",1950.13964374852,"VA","Fairfax",2020-06-30,0
22031,"2020.07.31",1934.94985370553,"VA","Fairfax",2020-07-31,0
22031,"2020.08.31",1937.32850600072,"VA","Fairfax",2020-08-31,0
22031,"2020.09.30",1916.06865981766,"VA","Fairfax",2020-09-30,0
22031,"2020.10.31",1899.21925782402,"VA","Fairfax",2020-10-31,0
22031,"2020.11.30",1857.36116577646,"VA","Fairfax",2020-11-30,0
22031,"2020.12.31",1836.0594332852,"VA","Fairfax",2020-12-31,0
22031,"2021.01.31",1831.36428074292,"VA","Fairfax",2021-01-31,0
22031,"2021.02.28",1844.83535779175,"VA","Fairfax",2021-02-28,0
22031,"2021.03.31",1869.41530125756,"VA","Fairfax",2021-03-31,0
22031,"2021.04.30",1894.99028949502,"VA","Fairfax",2021-04-30,0
22031,"2021.05.31",1940.57146184936,"VA","Fairfax",2021-05-31,0
22031,"2021.06.30",1979.58855871216,"VA","Fairfax",2021-06-30,0
22031,"2021.07.31",2011.20357400108,"VA","Fairfax",2021-07-31,0
22031,"2021.08.31",2051.49839146105,"VA","Fairfax",2021-08-31,0
22031,"2021.09.30",2066.2379670749,"VA","Fairfax",2021-09-30,0
22031,"2021.10.31",2062.91364513984,"VA","Fairfax",2021-10-31,0
22031,"2021.11.30",2034.52535875174,"VA","Fairfax",2021-11-30,0
22031,"2021.12.31",2027.6435627147,"VA","Fairfax",2021-12-31,0
22031,"2022.01.31",2045.79645184805,"VA","Fairfax",2022-01-31,0
22031,"2022.02.28",2071.03412145443,"VA","Fairfax",2022-02-28,0
22031,"2022.03.31",2101.79732201365,"VA","Fairfax",2022-03-31,0
22031,"2022.04.30",2124.80782462437,"VA","Fairfax",2022-04-30,0
22031,"2022.05.31",2156.07428647805,"VA","Fairfax",2022-05-31,0
22031,"2022.06.30",2205.4202831204,"VA","Fairfax",2022-06-30,0
22031,"2022.07.31",2240.02852621401,"VA","Fairfax",2022-07-31,0
22031,"2022.08.31",2252.02324445091,"VA","Fairfax",2022-08-31,0
22031,"2022.09.30",2226.60392160258,"VA","Fairfax",2022-09-30,0
22031,"2022.10.31",2194.97124065872,"VA","Fairfax",2022-10-31,0
22031,"2022.11.30",2162.8724568879,"VA","Fairfax",2022-11-30,0
22031,"2022.12.31",2156.03268845577,"VA","Fairfax",2022-12-31,0
22031,"2023.01.31",2149.50712639316,"VA","Fairfax",2023-01-31,0
22031,"2023.02.28",2171.77438744695,"VA","Fairfax",2023-02-28,0
22031,"2023.03.31",2190.65743687646,"VA","Fairfax",2023-03-31,0
22031,"2023.04.30",2236.13716589635,"VA","Fairfax",2023-04-30,0
22031,"2023.05.31",2265.4996219289,"VA","Fairfax",2023-05-31,0
22031,"2023.06.30",2289.68503141771,"VA","Fairfax",2023-06-30,0
22031,"2023.07.31",2292.69621210415,"VA","Fairfax",2023-07-31,0
22031,"2023.08.31",2300.74563522027,"VA","Fairfax",2023-08-31,0
22031,"2023.09.30",2294.46496298916,"VA","Fairfax",2023-09-30,0
22031,"2023.10.31",2282.49200380657,"VA","Fairfax",2023-10-31,0
22031,"2023.11.30",2278.50019660224,"VA","Fairfax",2023-11-30,0
22031,"2023.12.31",2281.23266691508,"VA","Fairfax",2023-12-31,0
22031,"2024.01.31",2296.81710921533,"VA","Fairfax",2024-01-31,0
22031,"2024.02.29",2316.42950399637,"VA","Fairfax",2024-02-29,0
22031,"2024.03.31",2359.93617073551,"VA","Fairfax",2024-03-31,0
22031,"2024.04.30",2402.28327801896,"VA","Fairfax",2024-04-30,0
22031,"2024.05.31",2433.28827245447,"VA","Fairfax",2024-05-31,0
22031,"2024.06.30",2447.47259317996,"VA","Fairfax",2024-06-30,0
22031,"2024.07.31",2472.04354436354,"VA","Fairfax",2024-07-31,0
22031,"2024.08.31",2466.32059568178,"VA","Fairfax",2024-08-31,0
22032,"2024.03.31",3030.13934447364,"VA","Fairfax",2024-03-31,0
22032,"2024.04.30",3274.98554561017,"VA","Fairfax",2024-04-30,0
22032,"2024.05.31",3218.78159564555,"VA","Fairfax",2024-05-31,0
